2025-03-30 18:28:26,343 - PAID - INFO - Arguments: Namespace(mode='train', data_root='./data/datasets/AttGAN', save_dir='./output/PAID_20250330_182826', resume=None, seed=42, gpu='0', batch_size=8, num_workers=4, image_size=256, patch_size=32, stride=16, num_high_freq_patches=9, num_low_freq_patches=9, feature_dim=256, epochs=50, lr=0.001, weight_decay=0.0001, lr_scheduler='cosine', lr_step_size=10, lr_gamma=0.1, warmup_epochs=5, print_freq=10, save_freq=5, eval_freq=1, image=None)
2025-03-30 18:28:26,343 - PAID - INFO - Using device: cuda
2025-03-30 18:28:26,355 - PAID - INFO - Training dataset size: 3192
2025-03-30 18:28:26,355 - PAID - INFO - Validation dataset size: 160
2025-03-30 18:28:26,715 - PAID - INFO - Starting training...
2025-03-30 18:30:50,011 - PAID - INFO - Epoch 13 completed. Current LR: 0.000808
2025-03-30 18:30:50,432 - PAID - INFO - Epoch [14/50] Batch [10/399] Loss: 0.0399, Acc: 1.0000
2025-03-30 18:30:50,710 - PAID - INFO - Epoch [14/50] Batch [20/399] Loss: 0.0277, Acc: 1.0000
2025-03-30 18:30:50,963 - PAID - INFO - Epoch [14/50] Batch [30/399] Loss: 0.0241, Acc: 0.8750
2025-03-30 18:30:51,224 - PAID - INFO - Epoch [14/50] Batch [40/399] Loss: 0.0250, Acc: 1.0000
2025-03-30 18:30:51,496 - PAID - INFO - Epoch [14/50] Batch [50/399] Loss: 0.0366, Acc: 0.7500
2025-03-30 18:30:51,782 - PAID - INFO - Epoch [14/50] Batch [60/399] Loss: 0.0370, Acc: 1.0000
2025-03-30 18:30:52,045 - PAID - INFO - Epoch [14/50] Batch [70/399] Loss: 0.0361, Acc: 1.0000
2025-03-30 18:30:52,294 - PAID - INFO - Epoch [14/50] Batch [80/399] Loss: 0.0325, Acc: 1.0000
2025-03-30 18:30:52,572 - PAID - INFO - Epoch [14/50] Batch [90/399] Loss: 0.0308, Acc: 0.8750
2025-03-30 18:30:52,849 - PAID - INFO - Epoch [14/50] Batch [100/399] Loss: 0.0309, Acc: 1.0000
2025-03-30 18:30:53,118 - PAID - INFO - Epoch [14/50] Batch [110/399] Loss: 0.0322, Acc: 1.0000
2025-03-30 18:30:53,396 - PAID - INFO - Epoch [14/50] Batch [120/399] Loss: 0.0324, Acc: 1.0000
2025-03-30 18:30:53,649 - PAID - INFO - Epoch [14/50] Batch [130/399] Loss: 0.0333, Acc: 1.0000
2025-03-30 18:30:53,901 - PAID - INFO - Epoch [14/50] Batch [140/399] Loss: 0.0487, Acc: 0.7500
2025-03-30 18:30:54,195 - PAID - INFO - Epoch [14/50] Batch [150/399] Loss: 0.0464, Acc: 1.0000
2025-03-30 18:30:54,477 - PAID - INFO - Epoch [14/50] Batch [160/399] Loss: 0.0452, Acc: 0.8750
2025-03-30 18:30:54,743 - PAID - INFO - Epoch [14/50] Batch [170/399] Loss: 0.0435, Acc: 1.0000
2025-03-30 18:30:55,017 - PAID - INFO - Epoch [14/50] Batch [180/399] Loss: 0.0419, Acc: 1.0000
2025-03-30 18:30:55,299 - PAID - INFO - Epoch [14/50] Batch [190/399] Loss: 0.0417, Acc: 1.0000
2025-03-30 18:30:55,555 - PAID - INFO - Epoch [14/50] Batch [200/399] Loss: 0.0406, Acc: 1.0000
2025-03-30 18:30:55,813 - PAID - INFO - Epoch [14/50] Batch [210/399] Loss: 0.0409, Acc: 1.0000
2025-03-30 18:30:56,060 - PAID - INFO - Epoch [14/50] Batch [220/399] Loss: 0.0399, Acc: 1.0000
2025-03-30 18:30:56,327 - PAID - INFO - Epoch [14/50] Batch [230/399] Loss: 0.0425, Acc: 1.0000
2025-03-30 18:30:56,604 - PAID - INFO - Epoch [14/50] Batch [240/399] Loss: 0.0444, Acc: 1.0000
2025-03-30 18:30:56,848 - PAID - INFO - Epoch [14/50] Batch [250/399] Loss: 0.0434, Acc: 1.0000
2025-03-30 18:30:57,117 - PAID - INFO - Epoch [14/50] Batch [260/399] Loss: 0.0426, Acc: 1.0000
2025-03-30 18:30:57,386 - PAID - INFO - Epoch [14/50] Batch [270/399] Loss: 0.0441, Acc: 1.0000
2025-03-30 18:30:57,655 - PAID - INFO - Epoch [14/50] Batch [280/399] Loss: 0.0432, Acc: 1.0000
2025-03-30 18:30:57,916 - PAID - INFO - Epoch [14/50] Batch [290/399] Loss: 0.0428, Acc: 1.0000
2025-03-30 18:30:58,172 - PAID - INFO - Epoch [14/50] Batch [300/399] Loss: 0.0416, Acc: 1.0000
2025-03-30 18:30:58,433 - PAID - INFO - Epoch [14/50] Batch [310/399] Loss: 0.0408, Acc: 1.0000
2025-03-30 18:30:58,693 - PAID - INFO - Epoch [14/50] Batch [320/399] Loss: 0.0409, Acc: 1.0000
2025-03-30 18:30:58,960 - PAID - INFO - Epoch [14/50] Batch [330/399] Loss: 0.0400, Acc: 0.8750
2025-03-30 18:30:59,201 - PAID - INFO - Epoch [14/50] Batch [340/399] Loss: 0.0402, Acc: 1.0000
2025-03-30 18:30:59,464 - PAID - INFO - Epoch [14/50] Batch [350/399] Loss: 0.0399, Acc: 0.8750
2025-03-30 18:30:59,725 - PAID - INFO - Epoch [14/50] Batch [360/399] Loss: 0.0395, Acc: 1.0000
2025-03-30 18:30:59,967 - PAID - INFO - Epoch [14/50] Batch [370/399] Loss: 0.0385, Acc: 1.0000
2025-03-30 18:31:00,232 - PAID - INFO - Epoch [14/50] Batch [380/399] Loss: 0.0419, Acc: 0.8750
2025-03-30 18:31:00,463 - PAID - INFO - Epoch [14/50] Batch [390/399] Loss: 0.0418, Acc: 1.0000
2025-03-30 18:31:00,725 - PAID - INFO - Train Epoch 14 - Accuracy: 0.9859, AUC: 0.9986, Fake-Recall: 0.9887, Fake-Precision: 0.9832, F1: 0.9859, TP/FP/TN/FN: 1578/27/1569/18
2025-03-30 18:31:01,112 - PAID - INFO - Validation Epoch 14 - Accuracy: 0.9938, AUC: 1.0000, Fake-Recall: 1.0000, Fake-Precision: 0.9877, F1: 0.9938, TP/FP/TN/FN: 80/1/79/0
2025-03-30 18:31:01,113 - PAID - INFO - Epoch 14 completed. Current LR: 0.000780
2025-03-30 18:31:01,506 - PAID - INFO - Epoch [15/50] Batch [10/399] Loss: 0.1786, Acc: 1.0000
2025-03-30 18:31:01,748 - PAID - INFO - Epoch [15/50] Batch [20/399] Loss: 0.1379, Acc: 1.0000
2025-03-30 18:31:02,019 - PAID - INFO - Epoch [15/50] Batch [30/399] Loss: 0.1260, Acc: 1.0000
2025-03-30 18:31:02,295 - PAID - INFO - Epoch [15/50] Batch [40/399] Loss: 0.1319, Acc: 1.0000
2025-03-30 18:31:02,558 - PAID - INFO - Epoch [15/50] Batch [50/399] Loss: 0.1434, Acc: 1.0000
2025-03-30 18:31:02,816 - PAID - INFO - Epoch [15/50] Batch [60/399] Loss: 0.1226, Acc: 1.0000
2025-03-30 18:31:03,061 - PAID - INFO - Epoch [15/50] Batch [70/399] Loss: 0.1095, Acc: 1.0000
2025-03-30 18:31:03,320 - PAID - INFO - Epoch [15/50] Batch [80/399] Loss: 0.1084, Acc: 1.0000
2025-03-30 18:31:03,554 - PAID - INFO - Epoch [15/50] Batch [90/399] Loss: 0.0995, Acc: 1.0000
2025-03-30 18:31:03,809 - PAID - INFO - Epoch [15/50] Batch [100/399] Loss: 0.0982, Acc: 1.0000
2025-03-30 18:31:04,068 - PAID - INFO - Epoch [15/50] Batch [110/399] Loss: 0.0909, Acc: 1.0000
2025-03-30 18:31:04,324 - PAID - INFO - Epoch [15/50] Batch [120/399] Loss: 0.0901, Acc: 1.0000
2025-03-30 18:31:04,575 - PAID - INFO - Epoch [15/50] Batch [130/399] Loss: 0.0862, Acc: 1.0000
2025-03-30 18:31:04,820 - PAID - INFO - Epoch [15/50] Batch [140/399] Loss: 0.0825, Acc: 1.0000
2025-03-30 18:31:05,079 - PAID - INFO - Epoch [15/50] Batch [150/399] Loss: 0.0775, Acc: 1.0000
2025-03-30 18:31:05,372 - PAID - INFO - Epoch [15/50] Batch [160/399] Loss: 0.0735, Acc: 1.0000
2025-03-30 18:31:05,642 - PAID - INFO - Epoch [15/50] Batch [170/399] Loss: 0.0694, Acc: 1.0000
2025-03-30 18:31:05,913 - PAID - INFO - Epoch [15/50] Batch [180/399] Loss: 0.0679, Acc: 0.8750
2025-03-30 18:31:06,167 - PAID - INFO - Epoch [15/50] Batch [190/399] Loss: 0.0660, Acc: 1.0000
2025-03-30 18:31:06,413 - PAID - INFO - Epoch [15/50] Batch [200/399] Loss: 0.0631, Acc: 1.0000
2025-03-30 18:31:06,673 - PAID - INFO - Epoch [15/50] Batch [210/399] Loss: 0.0603, Acc: 1.0000
2025-03-30 18:31:06,942 - PAID - INFO - Epoch [15/50] Batch [220/399] Loss: 0.0680, Acc: 0.8750
2025-03-30 18:31:07,207 - PAID - INFO - Epoch [15/50] Batch [230/399] Loss: 0.0663, Acc: 1.0000
2025-03-30 18:31:07,447 - PAID - INFO - Epoch [15/50] Batch [240/399] Loss: 0.0642, Acc: 1.0000
2025-03-30 18:31:07,717 - PAID - INFO - Epoch [15/50] Batch [250/399] Loss: 0.0753, Acc: 1.0000
2025-03-30 18:31:08,005 - PAID - INFO - Epoch [15/50] Batch [260/399] Loss: 0.0737, Acc: 1.0000
2025-03-30 18:31:08,240 - PAID - INFO - Epoch [15/50] Batch [270/399] Loss: 0.0723, Acc: 0.8750
2025-03-30 18:31:08,471 - PAID - INFO - Epoch [15/50] Batch [280/399] Loss: 0.0723, Acc: 1.0000
2025-03-30 18:31:08,733 - PAID - INFO - Epoch [15/50] Batch [290/399] Loss: 0.0706, Acc: 1.0000
2025-03-30 18:31:08,984 - PAID - INFO - Epoch [15/50] Batch [300/399] Loss: 0.0693, Acc: 1.0000
2025-03-30 18:31:09,253 - PAID - INFO - Epoch [15/50] Batch [310/399] Loss: 0.0675, Acc: 1.0000
2025-03-30 18:31:09,501 - PAID - INFO - Epoch [15/50] Batch [320/399] Loss: 0.0675, Acc: 1.0000
2025-03-30 18:31:09,772 - PAID - INFO - Epoch [15/50] Batch [330/399] Loss: 0.0718, Acc: 1.0000
2025-03-30 18:31:10,037 - PAID - INFO - Epoch [15/50] Batch [340/399] Loss: 0.0704, Acc: 1.0000
2025-03-30 18:31:10,333 - PAID - INFO - Epoch [15/50] Batch [350/399] Loss: 0.0687, Acc: 1.0000
2025-03-30 18:31:10,612 - PAID - INFO - Epoch [15/50] Batch [360/399] Loss: 0.0680, Acc: 1.0000
2025-03-30 18:31:10,881 - PAID - INFO - Epoch [15/50] Batch [370/399] Loss: 0.0673, Acc: 1.0000
2025-03-30 18:31:11,109 - PAID - INFO - Epoch [15/50] Batch [380/399] Loss: 0.0659, Acc: 1.0000
2025-03-30 18:31:11,354 - PAID - INFO - Epoch [15/50] Batch [390/399] Loss: 0.0646, Acc: 1.0000
2025-03-30 18:31:11,617 - PAID - INFO - Train Epoch 15 - Accuracy: 0.9825, AUC: 0.9965, Fake-Recall: 0.9843, Fake-Precision: 0.9806, F1: 0.9825, TP/FP/TN/FN: 1571/31/1565/25
2025-03-30 18:31:11,994 - PAID - INFO - Validation Epoch 15 - Accuracy: 0.9688, AUC: 1.0000, Fake-Recall: 1.0000, Fake-Precision: 0.9412, F1: 0.9697, TP/FP/TN/FN: 80/5/75/0
2025-03-30 18:31:12,138 - PAID - INFO - Checkpoint saved at epoch 15
2025-03-30 18:31:12,139 - PAID - INFO - Epoch 15 completed. Current LR: 0.000750
2025-03-30 18:31:12,475 - PAID - INFO - Epoch [16/50] Batch [10/399] Loss: 0.1208, Acc: 1.0000
2025-03-30 18:31:12,714 - PAID - INFO - Epoch [16/50] Batch [20/399] Loss: 0.1258, Acc: 1.0000
2025-03-30 18:31:12,965 - PAID - INFO - Epoch [16/50] Batch [30/399] Loss: 0.1220, Acc: 0.7500
2025-03-30 18:31:13,202 - PAID - INFO - Epoch [16/50] Batch [40/399] Loss: 0.1009, Acc: 1.0000
2025-03-30 18:31:13,453 - PAID - INFO - Epoch [16/50] Batch [50/399] Loss: 0.0848, Acc: 1.0000
2025-03-30 18:31:13,731 - PAID - INFO - Epoch [16/50] Batch [60/399] Loss: 0.0740, Acc: 1.0000
2025-03-30 18:31:13,983 - PAID - INFO - Epoch [16/50] Batch [70/399] Loss: 0.0793, Acc: 0.8750
2025-03-30 18:31:14,242 - PAID - INFO - Epoch [16/50] Batch [80/399] Loss: 0.0713, Acc: 1.0000
2025-03-30 18:31:14,508 - PAID - INFO - Epoch [16/50] Batch [90/399] Loss: 0.0711, Acc: 0.8750
2025-03-30 18:31:14,784 - PAID - INFO - Epoch [16/50] Batch [100/399] Loss: 0.0958, Acc: 1.0000
2025-03-30 18:31:15,030 - PAID - INFO - Epoch [16/50] Batch [110/399] Loss: 0.0954, Acc: 1.0000
2025-03-30 18:31:15,315 - PAID - INFO - Epoch [16/50] Batch [120/399] Loss: 0.0900, Acc: 1.0000
2025-03-30 18:31:15,611 - PAID - INFO - Epoch [16/50] Batch [130/399] Loss: 0.0844, Acc: 1.0000
2025-03-30 18:31:15,873 - PAID - INFO - Epoch [16/50] Batch [140/399] Loss: 0.0788, Acc: 1.0000
2025-03-30 18:31:16,136 - PAID - INFO - Epoch [16/50] Batch [150/399] Loss: 0.0774, Acc: 1.0000
2025-03-30 18:31:16,429 - PAID - INFO - Epoch [16/50] Batch [160/399] Loss: 0.0773, Acc: 1.0000
2025-03-30 18:31:16,712 - PAID - INFO - Epoch [16/50] Batch [170/399] Loss: 0.0777, Acc: 1.0000
2025-03-30 18:31:16,983 - PAID - INFO - Epoch [16/50] Batch [180/399] Loss: 0.0760, Acc: 1.0000
2025-03-30 18:31:17,218 - PAID - INFO - Epoch [16/50] Batch [190/399] Loss: 0.0730, Acc: 1.0000
2025-03-30 18:31:17,481 - PAID - INFO - Epoch [16/50] Batch [200/399] Loss: 0.0712, Acc: 1.0000
2025-03-30 18:31:17,711 - PAID - INFO - Epoch [16/50] Batch [210/399] Loss: 0.0709, Acc: 0.8750
2025-03-30 18:31:17,966 - PAID - INFO - Epoch [16/50] Batch [220/399] Loss: 0.0688, Acc: 1.0000
2025-03-30 18:31:18,200 - PAID - INFO - Epoch [16/50] Batch [230/399] Loss: 0.0676, Acc: 1.0000
2025-03-30 18:31:18,469 - PAID - INFO - Epoch [16/50] Batch [240/399] Loss: 0.0720, Acc: 1.0000
2025-03-30 18:31:18,729 - PAID - INFO - Epoch [16/50] Batch [250/399] Loss: 0.0703, Acc: 1.0000
2025-03-30 18:31:18,976 - PAID - INFO - Epoch [16/50] Batch [260/399] Loss: 0.0694, Acc: 1.0000
2025-03-30 18:31:19,233 - PAID - INFO - Epoch [16/50] Batch [270/399] Loss: 0.0692, Acc: 1.0000
2025-03-30 18:31:19,505 - PAID - INFO - Epoch [16/50] Batch [280/399] Loss: 0.0675, Acc: 0.8750
2025-03-30 18:31:19,743 - PAID - INFO - Epoch [16/50] Batch [290/399] Loss: 0.0666, Acc: 1.0000
2025-03-30 18:31:19,984 - PAID - INFO - Epoch [16/50] Batch [300/399] Loss: 0.0650, Acc: 0.8750
2025-03-30 18:31:20,243 - PAID - INFO - Epoch [16/50] Batch [310/399] Loss: 0.0633, Acc: 1.0000
2025-03-30 18:31:20,494 - PAID - INFO - Epoch [16/50] Batch [320/399] Loss: 0.0616, Acc: 1.0000
2025-03-30 18:31:20,764 - PAID - INFO - Epoch [16/50] Batch [330/399] Loss: 0.0600, Acc: 1.0000
2025-03-30 18:31:21,022 - PAID - INFO - Epoch [16/50] Batch [340/399] Loss: 0.0606, Acc: 0.8750
2025-03-30 18:31:21,287 - PAID - INFO - Epoch [16/50] Batch [350/399] Loss: 0.0594, Acc: 1.0000
2025-03-30 18:31:21,547 - PAID - INFO - Epoch [16/50] Batch [360/399] Loss: 0.0596, Acc: 1.0000
2025-03-30 18:31:21,815 - PAID - INFO - Epoch [16/50] Batch [370/399] Loss: 0.0600, Acc: 1.0000
2025-03-30 18:31:22,060 - PAID - INFO - Epoch [16/50] Batch [380/399] Loss: 0.0588, Acc: 1.0000
2025-03-30 18:31:22,330 - PAID - INFO - Epoch [16/50] Batch [390/399] Loss: 0.0576, Acc: 1.0000
2025-03-30 18:31:22,578 - PAID - INFO - Train Epoch 16 - Accuracy: 0.9796, AUC: 0.9975, Fake-Recall: 0.9806, Fake-Precision: 0.9787, F1: 0.9797, TP/FP/TN/FN: 1565/34/1562/31
2025-03-30 18:31:22,955 - PAID - INFO - Validation Epoch 16 - Accuracy: 1.0000, AUC: 1.0000, Fake-Recall: 1.0000, Fake-Precision: 1.0000, F1: 1.0000, TP/FP/TN/FN: 80/0/80/0
2025-03-30 18:31:22,956 - PAID - INFO - Epoch 16 completed. Current LR: 0.000719
2025-03-30 18:31:23,324 - PAID - INFO - Epoch [17/50] Batch [10/399] Loss: 0.0216, Acc: 1.0000
2025-03-30 18:31:23,563 - PAID - INFO - Epoch [17/50] Batch [20/399] Loss: 0.0177, Acc: 1.0000
2025-03-30 18:31:23,792 - PAID - INFO - Epoch [17/50] Batch [30/399] Loss: 0.0292, Acc: 1.0000
2025-03-30 18:31:24,051 - PAID - INFO - Epoch [17/50] Batch [40/399] Loss: 0.0276, Acc: 1.0000
2025-03-30 18:31:24,308 - PAID - INFO - Epoch [17/50] Batch [50/399] Loss: 0.0278, Acc: 1.0000
2025-03-30 18:31:24,548 - PAID - INFO - Epoch [17/50] Batch [60/399] Loss: 0.0428, Acc: 1.0000
2025-03-30 18:31:24,787 - PAID - INFO - Epoch [17/50] Batch [70/399] Loss: 0.0421, Acc: 1.0000
2025-03-30 18:31:25,033 - PAID - INFO - Epoch [17/50] Batch [80/399] Loss: 0.0557, Acc: 1.0000
2025-03-30 18:31:25,291 - PAID - INFO - Epoch [17/50] Batch [90/399] Loss: 0.0537, Acc: 1.0000
2025-03-30 18:31:25,539 - PAID - INFO - Epoch [17/50] Batch [100/399] Loss: 0.0508, Acc: 1.0000
2025-03-30 18:31:25,779 - PAID - INFO - Epoch [17/50] Batch [110/399] Loss: 0.0581, Acc: 0.8750
2025-03-30 18:31:26,020 - PAID - INFO - Epoch [17/50] Batch [120/399] Loss: 0.0562, Acc: 1.0000
2025-03-30 18:31:26,270 - PAID - INFO - Epoch [17/50] Batch [130/399] Loss: 0.0542, Acc: 1.0000
2025-03-30 18:31:26,502 - PAID - INFO - Epoch [17/50] Batch [140/399] Loss: 0.0586, Acc: 1.0000
2025-03-30 18:31:26,735 - PAID - INFO - Epoch [17/50] Batch [150/399] Loss: 0.0589, Acc: 0.8750
2025-03-30 18:31:26,978 - PAID - INFO - Epoch [17/50] Batch [160/399] Loss: 0.0560, Acc: 1.0000
2025-03-30 18:31:27,235 - PAID - INFO - Epoch [17/50] Batch [170/399] Loss: 0.0531, Acc: 1.0000
2025-03-30 18:31:27,496 - PAID - INFO - Epoch [17/50] Batch [180/399] Loss: 0.0539, Acc: 1.0000
2025-03-30 18:31:27,738 - PAID - INFO - Epoch [17/50] Batch [190/399] Loss: 0.0520, Acc: 1.0000
2025-03-30 18:31:28,000 - PAID - INFO - Epoch [17/50] Batch [200/399] Loss: 0.0510, Acc: 0.8750
2025-03-30 18:31:28,244 - PAID - INFO - Epoch [17/50] Batch [210/399] Loss: 0.0491, Acc: 1.0000
2025-03-30 18:31:28,496 - PAID - INFO - Epoch [17/50] Batch [220/399] Loss: 0.0480, Acc: 1.0000
2025-03-30 18:31:28,767 - PAID - INFO - Epoch [17/50] Batch [230/399] Loss: 0.0471, Acc: 1.0000
2025-03-30 18:31:29,033 - PAID - INFO - Epoch [17/50] Batch [240/399] Loss: 0.0472, Acc: 1.0000
2025-03-30 18:31:29,270 - PAID - INFO - Epoch [17/50] Batch [250/399] Loss: 0.0495, Acc: 1.0000
2025-03-30 18:31:29,518 - PAID - INFO - Epoch [17/50] Batch [260/399] Loss: 0.0480, Acc: 1.0000
2025-03-30 18:31:29,762 - PAID - INFO - Epoch [17/50] Batch [270/399] Loss: 0.0480, Acc: 1.0000
2025-03-30 18:31:30,021 - PAID - INFO - Epoch [17/50] Batch [280/399] Loss: 0.0478, Acc: 1.0000
2025-03-30 18:31:30,270 - PAID - INFO - Epoch [17/50] Batch [290/399] Loss: 0.0473, Acc: 1.0000
2025-03-30 18:31:30,553 - PAID - INFO - Epoch [17/50] Batch [300/399] Loss: 0.0485, Acc: 1.0000
2025-03-30 18:31:30,811 - PAID - INFO - Epoch [17/50] Batch [310/399] Loss: 0.0477, Acc: 1.0000
2025-03-30 18:31:31,080 - PAID - INFO - Epoch [17/50] Batch [320/399] Loss: 0.0472, Acc: 1.0000
2025-03-30 18:31:31,313 - PAID - INFO - Epoch [17/50] Batch [330/399] Loss: 0.0466, Acc: 1.0000
2025-03-30 18:31:31,560 - PAID - INFO - Epoch [17/50] Batch [340/399] Loss: 0.0455, Acc: 1.0000
2025-03-30 18:31:31,854 - PAID - INFO - Epoch [17/50] Batch [350/399] Loss: 0.0443, Acc: 1.0000
2025-03-30 18:31:32,100 - PAID - INFO - Epoch [17/50] Batch [360/399] Loss: 0.0434, Acc: 1.0000
2025-03-30 18:31:32,375 - PAID - INFO - Epoch [17/50] Batch [370/399] Loss: 0.0423, Acc: 1.0000
2025-03-30 18:31:32,629 - PAID - INFO - Epoch [17/50] Batch [380/399] Loss: 0.0414, Acc: 1.0000
2025-03-30 18:31:32,885 - PAID - INFO - Epoch [17/50] Batch [390/399] Loss: 0.0409, Acc: 1.0000
2025-03-30 18:31:33,138 - PAID - INFO - Train Epoch 17 - Accuracy: 0.9856, AUC: 0.9988, Fake-Recall: 0.9881, Fake-Precision: 0.9832, F1: 0.9856, TP/FP/TN/FN: 1577/27/1569/19
2025-03-30 18:31:33,506 - PAID - INFO - Validation Epoch 17 - Accuracy: 0.9938, AUC: 1.0000, Fake-Recall: 1.0000, Fake-Precision: 0.9877, F1: 0.9938, TP/FP/TN/FN: 80/1/79/0
2025-03-30 18:31:33,507 - PAID - INFO - Epoch 17 completed. Current LR: 0.000687
2025-03-30 18:31:33,914 - PAID - INFO - Epoch [18/50] Batch [10/399] Loss: 0.0045, Acc: 1.0000
2025-03-30 18:31:34,166 - PAID - INFO - Epoch [18/50] Batch [20/399] Loss: 0.0444, Acc: 1.0000
2025-03-30 18:31:34,429 - PAID - INFO - Epoch [18/50] Batch [30/399] Loss: 0.0308, Acc: 1.0000
2025-03-30 18:31:34,691 - PAID - INFO - Epoch [18/50] Batch [40/399] Loss: 0.0258, Acc: 1.0000
2025-03-30 18:31:34,951 - PAID - INFO - Epoch [18/50] Batch [50/399] Loss: 0.0557, Acc: 0.8750
2025-03-30 18:31:35,198 - PAID - INFO - Epoch [18/50] Batch [60/399] Loss: 0.0477, Acc: 1.0000
2025-03-30 18:31:35,425 - PAID - INFO - Epoch [18/50] Batch [70/399] Loss: 0.0441, Acc: 1.0000
2025-03-30 18:31:35,664 - PAID - INFO - Epoch [18/50] Batch [80/399] Loss: 0.0426, Acc: 1.0000
2025-03-30 18:31:35,899 - PAID - INFO - Epoch [18/50] Batch [90/399] Loss: 0.0456, Acc: 1.0000
2025-03-30 18:31:36,198 - PAID - INFO - Epoch [18/50] Batch [100/399] Loss: 0.0413, Acc: 1.0000
2025-03-30 18:31:36,447 - PAID - INFO - Epoch [18/50] Batch [110/399] Loss: 0.0558, Acc: 1.0000
2025-03-30 18:31:36,694 - PAID - INFO - Epoch [18/50] Batch [120/399] Loss: 0.0529, Acc: 1.0000
2025-03-30 18:31:36,953 - PAID - INFO - Epoch [18/50] Batch [130/399] Loss: 0.0527, Acc: 1.0000
2025-03-30 18:31:37,235 - PAID - INFO - Epoch [18/50] Batch [140/399] Loss: 0.0499, Acc: 1.0000
2025-03-30 18:31:37,460 - PAID - INFO - Epoch [18/50] Batch [150/399] Loss: 0.0471, Acc: 1.0000
2025-03-30 18:31:37,721 - PAID - INFO - Epoch [18/50] Batch [160/399] Loss: 0.0462, Acc: 1.0000
2025-03-30 18:31:37,957 - PAID - INFO - Epoch [18/50] Batch [170/399] Loss: 0.0439, Acc: 1.0000
2025-03-30 18:31:38,222 - PAID - INFO - Epoch [18/50] Batch [180/399] Loss: 0.0442, Acc: 1.0000
2025-03-30 18:31:38,496 - PAID - INFO - Epoch [18/50] Batch [190/399] Loss: 0.0421, Acc: 1.0000
2025-03-30 18:31:38,744 - PAID - INFO - Epoch [18/50] Batch [200/399] Loss: 0.0406, Acc: 1.0000
2025-03-30 18:31:39,010 - PAID - INFO - Epoch [18/50] Batch [210/399] Loss: 0.0395, Acc: 1.0000
2025-03-30 18:31:39,262 - PAID - INFO - Epoch [18/50] Batch [220/399] Loss: 0.0465, Acc: 1.0000
2025-03-30 18:31:39,520 - PAID - INFO - Epoch [18/50] Batch [230/399] Loss: 0.0478, Acc: 0.7500
2025-03-30 18:31:39,787 - PAID - INFO - Epoch [18/50] Batch [240/399] Loss: 0.0471, Acc: 1.0000
2025-03-30 18:31:40,035 - PAID - INFO - Epoch [18/50] Batch [250/399] Loss: 0.0455, Acc: 1.0000
2025-03-30 18:31:40,298 - PAID - INFO - Epoch [18/50] Batch [260/399] Loss: 0.0444, Acc: 1.0000
2025-03-30 18:31:40,565 - PAID - INFO - Epoch [18/50] Batch [270/399] Loss: 0.0438, Acc: 1.0000
2025-03-30 18:31:40,807 - PAID - INFO - Epoch [18/50] Batch [280/399] Loss: 0.0427, Acc: 1.0000
2025-03-30 18:31:41,041 - PAID - INFO - Epoch [18/50] Batch [290/399] Loss: 0.0415, Acc: 1.0000
2025-03-30 18:31:41,284 - PAID - INFO - Epoch [18/50] Batch [300/399] Loss: 0.0423, Acc: 1.0000
2025-03-30 18:31:41,528 - PAID - INFO - Epoch [18/50] Batch [310/399] Loss: 0.0415, Acc: 1.0000
2025-03-30 18:31:41,775 - PAID - INFO - Epoch [18/50] Batch [320/399] Loss: 0.0402, Acc: 1.0000
2025-03-30 18:31:42,028 - PAID - INFO - Epoch [18/50] Batch [330/399] Loss: 0.0416, Acc: 1.0000
2025-03-30 18:31:42,296 - PAID - INFO - Epoch [18/50] Batch [340/399] Loss: 0.0411, Acc: 1.0000
2025-03-30 18:31:42,565 - PAID - INFO - Epoch [18/50] Batch [350/399] Loss: 0.0404, Acc: 1.0000
2025-03-30 18:31:42,855 - PAID - INFO - Epoch [18/50] Batch [360/399] Loss: 0.0393, Acc: 1.0000
2025-03-30 18:31:43,153 - PAID - INFO - Epoch [18/50] Batch [370/399] Loss: 0.0384, Acc: 1.0000
2025-03-30 18:31:43,428 - PAID - INFO - Epoch [18/50] Batch [380/399] Loss: 0.0375, Acc: 1.0000
2025-03-30 18:31:43,732 - PAID - INFO - Epoch [18/50] Batch [390/399] Loss: 0.0368, Acc: 1.0000
2025-03-30 18:31:44,003 - PAID - INFO - Train Epoch 18 - Accuracy: 0.9900, AUC: 0.9988, Fake-Recall: 0.9887, Fake-Precision: 0.9912, F1: 0.9900, TP/FP/TN/FN: 1578/14/1582/18
2025-03-30 18:31:44,402 - PAID - INFO - Validation Epoch 18 - Accuracy: 0.9938, AUC: 1.0000, Fake-Recall: 1.0000, Fake-Precision: 0.9877, F1: 0.9938, TP/FP/TN/FN: 80/1/79/0
2025-03-30 18:31:44,403 - PAID - INFO - Epoch 18 completed. Current LR: 0.000655
2025-03-30 18:31:44,894 - PAID - INFO - Epoch [19/50] Batch [10/399] Loss: 0.0162, Acc: 0.8750
2025-03-30 18:31:45,224 - PAID - INFO - Epoch [19/50] Batch [20/399] Loss: 0.0234, Acc: 0.8750
2025-03-30 18:31:45,513 - PAID - INFO - Epoch [19/50] Batch [30/399] Loss: 0.0225, Acc: 1.0000
2025-03-30 18:31:45,790 - PAID - INFO - Epoch [19/50] Batch [40/399] Loss: 0.0360, Acc: 0.8750
