2025-03-30 18:50:41,894 - PAID - INFO - Arguments: Namespace(mode='train', data_root='./data/datasets/AttGAN', save_dir='./output/PAID_20250330_185041', resume=None, seed=42, gpu='0', batch_size=8, num_workers=4, image_size=256, patch_size=32, stride=16, num_high_freq_patches=9, num_low_freq_patches=9, feature_dim=256, epochs=10, lr=0.001, weight_decay=0.0001, lr_scheduler='cosine', lr_step_size=10, lr_gamma=0.1, warmup_epochs=5, print_freq=10, save_freq=5, eval_freq=1, image=None)
2025-03-30 18:50:41,894 - PAID - INFO - Using device: cuda
2025-03-30 18:50:41,907 - PAID - INFO - Training dataset size: 3192
2025-03-30 18:50:41,907 - PAID - INFO - Validation dataset size: 160
2025-03-30 18:50:42,269 - PAID - INFO - Starting training...
2025-03-30 18:51:38,264 - PAID - INFO - Validation Epoch 5 - Accuracy: 1.0000, AUC: 1.0000, Fake-Recall: 1.0000, Fake-Precision: 1.0000, F1: 1.0000, TP/FP/TN/FN: 80/0/80/0
2025-03-30 18:51:38,318 - PAID - INFO - Checkpoint saved at epoch 5
2025-03-30 18:51:38,318 - PAID - INFO - Epoch 5 completed. Current LR: 0.000000
2025-03-30 18:51:38,686 - PAID - INFO - Epoch [6/10] Batch [10/399] Loss: 0.0495, Acc: 1.0000
2025-03-30 18:51:38,931 - PAID - INFO - Epoch [6/10] Batch [20/399] Loss: 0.0619, Acc: 1.0000
2025-03-30 18:51:39,192 - PAID - INFO - Epoch [6/10] Batch [30/399] Loss: 0.0543, Acc: 0.8750
2025-03-30 18:51:39,477 - PAID - INFO - Epoch [6/10] Batch [40/399] Loss: 0.0472, Acc: 1.0000
2025-03-30 18:51:39,756 - PAID - INFO - Epoch [6/10] Batch [50/399] Loss: 0.0425, Acc: 1.0000
2025-03-30 18:51:40,009 - PAID - INFO - Epoch [6/10] Batch [60/399] Loss: 0.0425, Acc: 1.0000
2025-03-30 18:51:40,283 - PAID - INFO - Epoch [6/10] Batch [70/399] Loss: 0.0393, Acc: 1.0000
2025-03-30 18:51:40,576 - PAID - INFO - Epoch [6/10] Batch [80/399] Loss: 0.0422, Acc: 1.0000
2025-03-30 18:51:40,872 - PAID - INFO - Epoch [6/10] Batch [90/399] Loss: 0.0406, Acc: 1.0000
2025-03-30 18:51:41,141 - PAID - INFO - Epoch [6/10] Batch [100/399] Loss: 0.0391, Acc: 1.0000
2025-03-30 18:51:41,412 - PAID - INFO - Epoch [6/10] Batch [110/399] Loss: 0.0417, Acc: 1.0000
2025-03-30 18:51:41,665 - PAID - INFO - Epoch [6/10] Batch [120/399] Loss: 0.0412, Acc: 1.0000
2025-03-30 18:51:41,928 - PAID - INFO - Epoch [6/10] Batch [130/399] Loss: 0.0432, Acc: 1.0000
2025-03-30 18:51:42,197 - PAID - INFO - Epoch [6/10] Batch [140/399] Loss: 0.0432, Acc: 1.0000
2025-03-30 18:51:42,465 - PAID - INFO - Epoch [6/10] Batch [150/399] Loss: 0.0413, Acc: 1.0000
2025-03-30 18:51:42,717 - PAID - INFO - Epoch [6/10] Batch [160/399] Loss: 0.0431, Acc: 1.0000
2025-03-30 18:51:42,970 - PAID - INFO - Epoch [6/10] Batch [170/399] Loss: 0.0471, Acc: 1.0000
2025-03-30 18:51:43,211 - PAID - INFO - Epoch [6/10] Batch [180/399] Loss: 0.0488, Acc: 1.0000
2025-03-30 18:51:43,468 - PAID - INFO - Epoch [6/10] Batch [190/399] Loss: 0.0478, Acc: 1.0000
2025-03-30 18:51:43,730 - PAID - INFO - Epoch [6/10] Batch [200/399] Loss: 0.0459, Acc: 1.0000
2025-03-30 18:51:43,995 - PAID - INFO - Epoch [6/10] Batch [210/399] Loss: 0.0446, Acc: 1.0000
2025-03-30 18:51:44,241 - PAID - INFO - Epoch [6/10] Batch [220/399] Loss: 0.0445, Acc: 1.0000
2025-03-30 18:51:44,496 - PAID - INFO - Epoch [6/10] Batch [230/399] Loss: 0.0457, Acc: 1.0000
2025-03-30 18:51:44,751 - PAID - INFO - Epoch [6/10] Batch [240/399] Loss: 0.0459, Acc: 1.0000
2025-03-30 18:51:44,994 - PAID - INFO - Epoch [6/10] Batch [250/399] Loss: 0.0472, Acc: 1.0000
2025-03-30 18:51:45,248 - PAID - INFO - Epoch [6/10] Batch [260/399] Loss: 0.0494, Acc: 1.0000
2025-03-30 18:51:45,518 - PAID - INFO - Epoch [6/10] Batch [270/399] Loss: 0.0486, Acc: 1.0000
2025-03-30 18:51:45,794 - PAID - INFO - Epoch [6/10] Batch [280/399] Loss: 0.0478, Acc: 1.0000
2025-03-30 18:51:46,037 - PAID - INFO - Epoch [6/10] Batch [290/399] Loss: 0.0475, Acc: 1.0000
2025-03-30 18:51:46,277 - PAID - INFO - Epoch [6/10] Batch [300/399] Loss: 0.0477, Acc: 1.0000
2025-03-30 18:51:46,561 - PAID - INFO - Epoch [6/10] Batch [310/399] Loss: 0.0472, Acc: 1.0000
2025-03-30 18:51:46,796 - PAID - INFO - Epoch [6/10] Batch [320/399] Loss: 0.0464, Acc: 1.0000
2025-03-30 18:51:47,043 - PAID - INFO - Epoch [6/10] Batch [330/399] Loss: 0.0469, Acc: 1.0000
2025-03-30 18:51:47,308 - PAID - INFO - Epoch [6/10] Batch [340/399] Loss: 0.0475, Acc: 1.0000
2025-03-30 18:51:47,583 - PAID - INFO - Epoch [6/10] Batch [350/399] Loss: 0.0470, Acc: 1.0000
2025-03-30 18:51:47,823 - PAID - INFO - Epoch [6/10] Batch [360/399] Loss: 0.0478, Acc: 1.0000
2025-03-30 18:51:48,101 - PAID - INFO - Epoch [6/10] Batch [370/399] Loss: 0.0475, Acc: 1.0000
2025-03-30 18:51:48,381 - PAID - INFO - Epoch [6/10] Batch [380/399] Loss: 0.0470, Acc: 1.0000
2025-03-30 18:51:48,661 - PAID - INFO - Epoch [6/10] Batch [390/399] Loss: 0.0471, Acc: 1.0000
2025-03-30 18:51:48,920 - PAID - INFO - Train Epoch 6 - Accuracy: 0.9815, AUC: 0.9989, Fake-Recall: 0.9737, Fake-Precision: 0.9892, F1: 0.9814, TP/FP/TN/FN: 1554/17/1579/42
2025-03-30 18:51:49,325 - PAID - INFO - Validation Epoch 6 - Accuracy: 1.0000, AUC: 1.0000, Fake-Recall: 1.0000, Fake-Precision: 1.0000, F1: 1.0000, TP/FP/TN/FN: 80/0/80/0
2025-03-30 18:51:49,325 - PAID - INFO - Epoch 6 completed. Current LR: 0.000095
2025-03-30 18:51:49,742 - PAID - INFO - Epoch [7/10] Batch [10/399] Loss: 0.0148, Acc: 1.0000
2025-03-30 18:51:49,996 - PAID - INFO - Epoch [7/10] Batch [20/399] Loss: 0.0190, Acc: 1.0000
2025-03-30 18:51:50,269 - PAID - INFO - Epoch [7/10] Batch [30/399] Loss: 0.0366, Acc: 1.0000
2025-03-30 18:51:50,519 - PAID - INFO - Epoch [7/10] Batch [40/399] Loss: 0.0334, Acc: 0.8750
2025-03-30 18:51:50,784 - PAID - INFO - Epoch [7/10] Batch [50/399] Loss: 0.0312, Acc: 1.0000
2025-03-30 18:51:51,037 - PAID - INFO - Epoch [7/10] Batch [60/399] Loss: 0.0439, Acc: 0.8750
2025-03-30 18:51:51,298 - PAID - INFO - Epoch [7/10] Batch [70/399] Loss: 0.0428, Acc: 1.0000
2025-03-30 18:51:51,550 - PAID - INFO - Epoch [7/10] Batch [80/399] Loss: 0.0509, Acc: 1.0000
2025-03-30 18:51:51,802 - PAID - INFO - Epoch [7/10] Batch [90/399] Loss: 0.0493, Acc: 1.0000
2025-03-30 18:51:52,056 - PAID - INFO - Epoch [7/10] Batch [100/399] Loss: 0.0505, Acc: 1.0000
2025-03-30 18:51:52,303 - PAID - INFO - Epoch [7/10] Batch [110/399] Loss: 0.0471, Acc: 1.0000
2025-03-30 18:51:52,587 - PAID - INFO - Epoch [7/10] Batch [120/399] Loss: 0.0490, Acc: 1.0000
2025-03-30 18:51:52,849 - PAID - INFO - Epoch [7/10] Batch [130/399] Loss: 0.0497, Acc: 1.0000
2025-03-30 18:51:53,141 - PAID - INFO - Epoch [7/10] Batch [140/399] Loss: 0.0464, Acc: 1.0000
2025-03-30 18:51:53,393 - PAID - INFO - Epoch [7/10] Batch [150/399] Loss: 0.0511, Acc: 1.0000
2025-03-30 18:51:53,648 - PAID - INFO - Epoch [7/10] Batch [160/399] Loss: 0.0524, Acc: 1.0000
2025-03-30 18:51:53,905 - PAID - INFO - Epoch [7/10] Batch [170/399] Loss: 0.0513, Acc: 1.0000
2025-03-30 18:51:54,168 - PAID - INFO - Epoch [7/10] Batch [180/399] Loss: 0.0523, Acc: 1.0000
2025-03-30 18:51:54,433 - PAID - INFO - Epoch [7/10] Batch [190/399] Loss: 0.0520, Acc: 0.8750
2025-03-30 18:51:54,683 - PAID - INFO - Epoch [7/10] Batch [200/399] Loss: 0.0525, Acc: 0.8750
2025-03-30 18:51:54,914 - PAID - INFO - Epoch [7/10] Batch [210/399] Loss: 0.0531, Acc: 0.8750
2025-03-30 18:51:55,159 - PAID - INFO - Epoch [7/10] Batch [220/399] Loss: 0.0543, Acc: 1.0000
2025-03-30 18:51:55,392 - PAID - INFO - Epoch [7/10] Batch [230/399] Loss: 0.0530, Acc: 1.0000
2025-03-30 18:51:55,664 - PAID - INFO - Epoch [7/10] Batch [240/399] Loss: 0.0517, Acc: 1.0000
2025-03-30 18:51:55,940 - PAID - INFO - Epoch [7/10] Batch [250/399] Loss: 0.0529, Acc: 1.0000
2025-03-30 18:51:56,197 - PAID - INFO - Epoch [7/10] Batch [260/399] Loss: 0.0514, Acc: 1.0000
2025-03-30 18:51:56,447 - PAID - INFO - Epoch [7/10] Batch [270/399] Loss: 0.0508, Acc: 1.0000
2025-03-30 18:51:56,699 - PAID - INFO - Epoch [7/10] Batch [280/399] Loss: 0.0493, Acc: 1.0000
2025-03-30 18:51:56,948 - PAID - INFO - Epoch [7/10] Batch [290/399] Loss: 0.0495, Acc: 1.0000
2025-03-30 18:51:57,196 - PAID - INFO - Epoch [7/10] Batch [300/399] Loss: 0.0504, Acc: 1.0000
2025-03-30 18:51:57,426 - PAID - INFO - Epoch [7/10] Batch [310/399] Loss: 0.0500, Acc: 1.0000
2025-03-30 18:51:57,690 - PAID - INFO - Epoch [7/10] Batch [320/399] Loss: 0.0510, Acc: 0.8750
2025-03-30 18:51:57,927 - PAID - INFO - Epoch [7/10] Batch [330/399] Loss: 0.0501, Acc: 1.0000
2025-03-30 18:51:58,157 - PAID - INFO - Epoch [7/10] Batch [340/399] Loss: 0.0499, Acc: 1.0000
2025-03-30 18:51:58,414 - PAID - INFO - Epoch [7/10] Batch [350/399] Loss: 0.0505, Acc: 1.0000
2025-03-30 18:51:58,660 - PAID - INFO - Epoch [7/10] Batch [360/399] Loss: 0.0501, Acc: 1.0000
2025-03-30 18:51:58,901 - PAID - INFO - Epoch [7/10] Batch [370/399] Loss: 0.0494, Acc: 1.0000
2025-03-30 18:51:59,184 - PAID - INFO - Epoch [7/10] Batch [380/399] Loss: 0.0486, Acc: 1.0000
2025-03-30 18:51:59,448 - PAID - INFO - Epoch [7/10] Batch [390/399] Loss: 0.0508, Acc: 1.0000
2025-03-30 18:51:59,695 - PAID - INFO - Train Epoch 7 - Accuracy: 0.9821, AUC: 0.9981, Fake-Recall: 0.9818, Fake-Precision: 0.9824, F1: 0.9821, TP/FP/TN/FN: 1567/28/1568/29
2025-03-30 18:52:00,074 - PAID - INFO - Validation Epoch 7 - Accuracy: 0.9938, AUC: 1.0000, Fake-Recall: 1.0000, Fake-Precision: 0.9877, F1: 0.9938, TP/FP/TN/FN: 80/1/79/0
2025-03-30 18:52:00,074 - PAID - INFO - Epoch 7 completed. Current LR: 0.000345
2025-03-30 18:52:00,457 - PAID - INFO - Epoch [8/10] Batch [10/399] Loss: 0.0804, Acc: 1.0000
2025-03-30 18:52:00,749 - PAID - INFO - Epoch [8/10] Batch [20/399] Loss: 0.0691, Acc: 1.0000
2025-03-30 18:52:01,022 - PAID - INFO - Epoch [8/10] Batch [30/399] Loss: 0.0618, Acc: 1.0000
2025-03-30 18:52:01,283 - PAID - INFO - Epoch [8/10] Batch [40/399] Loss: 0.0594, Acc: 0.8750
2025-03-30 18:52:01,554 - PAID - INFO - Epoch [8/10] Batch [50/399] Loss: 0.0951, Acc: 1.0000
2025-03-30 18:52:01,802 - PAID - INFO - Epoch [8/10] Batch [60/399] Loss: 0.0860, Acc: 0.8750
2025-03-30 18:52:02,066 - PAID - INFO - Epoch [8/10] Batch [70/399] Loss: 0.0826, Acc: 1.0000
2025-03-30 18:52:02,344 - PAID - INFO - Epoch [8/10] Batch [80/399] Loss: 0.0751, Acc: 1.0000
2025-03-30 18:52:02,614 - PAID - INFO - Epoch [8/10] Batch [90/399] Loss: 0.0778, Acc: 1.0000
2025-03-30 18:52:02,883 - PAID - INFO - Epoch [8/10] Batch [100/399] Loss: 0.0930, Acc: 1.0000
2025-03-30 18:52:03,166 - PAID - INFO - Epoch [8/10] Batch [110/399] Loss: 0.1053, Acc: 0.8750
2025-03-30 18:52:03,424 - PAID - INFO - Epoch [8/10] Batch [120/399] Loss: 0.1069, Acc: 1.0000
2025-03-30 18:52:03,700 - PAID - INFO - Epoch [8/10] Batch [130/399] Loss: 0.1042, Acc: 1.0000
2025-03-30 18:52:03,960 - PAID - INFO - Epoch [8/10] Batch [140/399] Loss: 0.1013, Acc: 1.0000
2025-03-30 18:52:04,249 - PAID - INFO - Epoch [8/10] Batch [150/399] Loss: 0.1021, Acc: 0.8750
2025-03-30 18:52:04,550 - PAID - INFO - Epoch [8/10] Batch [160/399] Loss: 0.0997, Acc: 1.0000
2025-03-30 18:52:04,815 - PAID - INFO - Epoch [8/10] Batch [170/399] Loss: 0.0996, Acc: 1.0000
2025-03-30 18:52:05,095 - PAID - INFO - Epoch [8/10] Batch [180/399] Loss: 0.1002, Acc: 1.0000
2025-03-30 18:52:05,366 - PAID - INFO - Epoch [8/10] Batch [190/399] Loss: 0.0967, Acc: 1.0000
2025-03-30 18:52:05,640 - PAID - INFO - Epoch [8/10] Batch [200/399] Loss: 0.0940, Acc: 1.0000
2025-03-30 18:52:05,907 - PAID - INFO - Epoch [8/10] Batch [210/399] Loss: 0.0913, Acc: 1.0000
2025-03-30 18:52:06,169 - PAID - INFO - Epoch [8/10] Batch [220/399] Loss: 0.0896, Acc: 1.0000
2025-03-30 18:52:06,413 - PAID - INFO - Epoch [8/10] Batch [230/399] Loss: 0.0875, Acc: 1.0000
2025-03-30 18:52:06,663 - PAID - INFO - Epoch [8/10] Batch [240/399] Loss: 0.0865, Acc: 1.0000
2025-03-30 18:52:06,913 - PAID - INFO - Epoch [8/10] Batch [250/399] Loss: 0.0875, Acc: 1.0000
2025-03-30 18:52:07,160 - PAID - INFO - Epoch [8/10] Batch [260/399] Loss: 0.0847, Acc: 1.0000
2025-03-30 18:52:07,406 - PAID - INFO - Epoch [8/10] Batch [270/399] Loss: 0.0886, Acc: 1.0000
2025-03-30 18:52:07,644 - PAID - INFO - Epoch [8/10] Batch [280/399] Loss: 0.0871, Acc: 1.0000
2025-03-30 18:52:07,877 - PAID - INFO - Epoch [8/10] Batch [290/399] Loss: 0.0859, Acc: 1.0000
2025-03-30 18:52:08,119 - PAID - INFO - Epoch [8/10] Batch [300/399] Loss: 0.0841, Acc: 1.0000
2025-03-30 18:52:08,381 - PAID - INFO - Epoch [8/10] Batch [310/399] Loss: 0.0832, Acc: 1.0000
2025-03-30 18:52:08,636 - PAID - INFO - Epoch [8/10] Batch [320/399] Loss: 0.0809, Acc: 1.0000
2025-03-30 18:52:08,893 - PAID - INFO - Epoch [8/10] Batch [330/399] Loss: 0.0816, Acc: 0.8750
2025-03-30 18:52:09,154 - PAID - INFO - Epoch [8/10] Batch [340/399] Loss: 0.0817, Acc: 1.0000
2025-03-30 18:52:09,452 - PAID - INFO - Epoch [8/10] Batch [350/399] Loss: 0.0841, Acc: 1.0000
2025-03-30 18:52:09,696 - PAID - INFO - Epoch [8/10] Batch [360/399] Loss: 0.0843, Acc: 1.0000
2025-03-30 18:52:09,979 - PAID - INFO - Epoch [8/10] Batch [370/399] Loss: 0.0836, Acc: 0.8750
2025-03-30 18:52:10,244 - PAID - INFO - Epoch [8/10] Batch [380/399] Loss: 0.0834, Acc: 1.0000
2025-03-30 18:52:10,533 - PAID - INFO - Epoch [8/10] Batch [390/399] Loss: 0.0826, Acc: 1.0000
2025-03-30 18:52:10,800 - PAID - INFO - Train Epoch 8 - Accuracy: 0.9699, AUC: 0.9953, Fake-Recall: 0.9680, Fake-Precision: 0.9717, F1: 0.9699, TP/FP/TN/FN: 1545/45/1551/51
2025-03-30 18:52:11,195 - PAID - INFO - Validation Epoch 8 - Accuracy: 1.0000, AUC: 1.0000, Fake-Recall: 1.0000, Fake-Precision: 1.0000, F1: 1.0000, TP/FP/TN/FN: 80/0/80/0
2025-03-30 18:52:11,195 - PAID - INFO - Epoch 8 completed. Current LR: 0.000655
2025-03-30 18:52:11,545 - PAID - INFO - Epoch [9/10] Batch [10/399] Loss: 0.0463, Acc: 1.0000
2025-03-30 18:52:11,795 - PAID - INFO - Epoch [9/10] Batch [20/399] Loss: 0.0341, Acc: 1.0000
2025-03-30 18:52:12,030 - PAID - INFO - Epoch [9/10] Batch [30/399] Loss: 0.0883, Acc: 1.0000
2025-03-30 18:52:12,306 - PAID - INFO - Epoch [9/10] Batch [40/399] Loss: 0.0938, Acc: 1.0000
2025-03-30 18:52:12,585 - PAID - INFO - Epoch [9/10] Batch [50/399] Loss: 0.1129, Acc: 0.8750
2025-03-30 18:52:12,828 - PAID - INFO - Epoch [9/10] Batch [60/399] Loss: 0.1111, Acc: 1.0000
2025-03-30 18:52:13,113 - PAID - INFO - Epoch [9/10] Batch [70/399] Loss: 0.1086, Acc: 0.8750
2025-03-30 18:52:13,353 - PAID - INFO - Epoch [9/10] Batch [80/399] Loss: 0.1245, Acc: 1.0000
2025-03-30 18:52:13,631 - PAID - INFO - Epoch [9/10] Batch [90/399] Loss: 0.1296, Acc: 0.8750
2025-03-30 18:52:13,924 - PAID - INFO - Epoch [9/10] Batch [100/399] Loss: 0.1209, Acc: 1.0000
2025-03-30 18:52:14,204 - PAID - INFO - Epoch [9/10] Batch [110/399] Loss: 0.1126, Acc: 1.0000
2025-03-30 18:52:14,489 - PAID - INFO - Epoch [9/10] Batch [120/399] Loss: 0.1043, Acc: 1.0000
2025-03-30 18:52:14,792 - PAID - INFO - Epoch [9/10] Batch [130/399] Loss: 0.1036, Acc: 1.0000
2025-03-30 18:52:15,066 - PAID - INFO - Epoch [9/10] Batch [140/399] Loss: 0.1221, Acc: 1.0000
2025-03-30 18:52:15,383 - PAID - INFO - Epoch [9/10] Batch [150/399] Loss: 0.1332, Acc: 1.0000
2025-03-30 18:52:15,664 - PAID - INFO - Epoch [9/10] Batch [160/399] Loss: 0.1345, Acc: 0.8750
2025-03-30 18:52:15,941 - PAID - INFO - Epoch [9/10] Batch [170/399] Loss: 0.1301, Acc: 1.0000
2025-03-30 18:52:16,238 - PAID - INFO - Epoch [9/10] Batch [180/399] Loss: 0.1316, Acc: 0.8750
2025-03-30 18:52:16,527 - PAID - INFO - Epoch [9/10] Batch [190/399] Loss: 0.1309, Acc: 1.0000
2025-03-30 18:52:16,819 - PAID - INFO - Epoch [9/10] Batch [200/399] Loss: 0.1319, Acc: 1.0000
2025-03-30 18:52:17,088 - PAID - INFO - Epoch [9/10] Batch [210/399] Loss: 0.1311, Acc: 1.0000
2025-03-30 18:52:17,340 - PAID - INFO - Epoch [9/10] Batch [220/399] Loss: 0.1316, Acc: 0.7500
2025-03-30 18:52:17,599 - PAID - INFO - Epoch [9/10] Batch [230/399] Loss: 0.1347, Acc: 0.7500
2025-03-30 18:52:17,887 - PAID - INFO - Epoch [9/10] Batch [240/399] Loss: 0.1320, Acc: 1.0000
2025-03-30 18:52:18,157 - PAID - INFO - Epoch [9/10] Batch [250/399] Loss: 0.1289, Acc: 1.0000
2025-03-30 18:52:18,439 - PAID - INFO - Epoch [9/10] Batch [260/399] Loss: 0.1253, Acc: 0.8750
2025-03-30 18:52:18,696 - PAID - INFO - Epoch [9/10] Batch [270/399] Loss: 0.1318, Acc: 1.0000
2025-03-30 18:52:18,950 - PAID - INFO - Epoch [9/10] Batch [280/399] Loss: 0.1309, Acc: 1.0000
2025-03-30 18:52:19,213 - PAID - INFO - Epoch [9/10] Batch [290/399] Loss: 0.1278, Acc: 1.0000
2025-03-30 18:52:19,504 - PAID - INFO - Epoch [9/10] Batch [300/399] Loss: 0.1272, Acc: 1.0000
2025-03-30 18:52:19,792 - PAID - INFO - Epoch [9/10] Batch [310/399] Loss: 0.1240, Acc: 1.0000
2025-03-30 18:52:20,069 - PAID - INFO - Epoch [9/10] Batch [320/399] Loss: 0.1214, Acc: 1.0000
2025-03-30 18:52:20,331 - PAID - INFO - Epoch [9/10] Batch [330/399] Loss: 0.1217, Acc: 1.0000
2025-03-30 18:52:20,582 - PAID - INFO - Epoch [9/10] Batch [340/399] Loss: 0.1216, Acc: 1.0000
2025-03-30 18:52:20,846 - PAID - INFO - Epoch [9/10] Batch [350/399] Loss: 0.1211, Acc: 1.0000
2025-03-30 18:52:21,114 - PAID - INFO - Epoch [9/10] Batch [360/399] Loss: 0.1188, Acc: 1.0000
2025-03-30 18:52:21,368 - PAID - INFO - Epoch [9/10] Batch [370/399] Loss: 0.1171, Acc: 1.0000
2025-03-30 18:52:21,630 - PAID - INFO - Epoch [9/10] Batch [380/399] Loss: 0.1158, Acc: 1.0000
2025-03-30 18:52:21,866 - PAID - INFO - Epoch [9/10] Batch [390/399] Loss: 0.1158, Acc: 1.0000
2025-03-30 18:52:22,118 - PAID - INFO - Train Epoch 9 - Accuracy: 0.9643, AUC: 0.9910, Fake-Recall: 0.9624, Fake-Precision: 0.9660, F1: 0.9642, TP/FP/TN/FN: 1536/54/1542/60
2025-03-30 18:52:22,497 - PAID - INFO - Validation Epoch 9 - Accuracy: 1.0000, AUC: 1.0000, Fake-Recall: 1.0000, Fake-Precision: 1.0000, F1: 1.0000, TP/FP/TN/FN: 80/0/80/0
2025-03-30 18:52:22,499 - PAID - INFO - Epoch 9 completed. Current LR: 0.000905
2025-03-30 18:52:22,896 - PAID - INFO - Epoch [10/10] Batch [10/399] Loss: 0.0730, Acc: 1.0000
2025-03-30 18:52:23,143 - PAID - INFO - Epoch [10/10] Batch [20/399] Loss: 0.0560, Acc: 1.0000
2025-03-30 18:52:23,405 - PAID - INFO - Epoch [10/10] Batch [30/399] Loss: 0.0805, Acc: 1.0000
2025-03-30 18:52:23,665 - PAID - INFO - Epoch [10/10] Batch [40/399] Loss: 0.0900, Acc: 0.7500
2025-03-30 18:52:23,911 - PAID - INFO - Epoch [10/10] Batch [50/399] Loss: 0.0904, Acc: 1.0000
2025-03-30 18:52:24,174 - PAID - INFO - Epoch [10/10] Batch [60/399] Loss: 0.1108, Acc: 0.8750
2025-03-30 18:52:24,448 - PAID - INFO - Epoch [10/10] Batch [70/399] Loss: 0.1121, Acc: 1.0000
2025-03-30 18:52:24,713 - PAID - INFO - Epoch [10/10] Batch [80/399] Loss: 0.1116, Acc: 1.0000
2025-03-30 18:52:25,006 - PAID - INFO - Epoch [10/10] Batch [90/399] Loss: 0.1043, Acc: 1.0000
2025-03-30 18:52:25,288 - PAID - INFO - Epoch [10/10] Batch [100/399] Loss: 0.1160, Acc: 1.0000
2025-03-30 18:52:25,545 - PAID - INFO - Epoch [10/10] Batch [110/399] Loss: 0.1166, Acc: 1.0000
2025-03-30 18:52:25,787 - PAID - INFO - Epoch [10/10] Batch [120/399] Loss: 0.1291, Acc: 0.8750
2025-03-30 18:52:26,034 - PAID - INFO - Epoch [10/10] Batch [130/399] Loss: 0.1310, Acc: 0.8750
2025-03-30 18:52:26,290 - PAID - INFO - Epoch [10/10] Batch [140/399] Loss: 0.1284, Acc: 0.8750
2025-03-30 18:52:26,542 - PAID - INFO - Epoch [10/10] Batch [150/399] Loss: 0.1235, Acc: 1.0000
2025-03-30 18:52:26,808 - PAID - INFO - Epoch [10/10] Batch [160/399] Loss: 0.1169, Acc: 1.0000
2025-03-30 18:52:27,072 - PAID - INFO - Epoch [10/10] Batch [170/399] Loss: 0.1300, Acc: 0.5000
2025-03-30 18:52:27,351 - PAID - INFO - Epoch [10/10] Batch [180/399] Loss: 0.1362, Acc: 1.0000
2025-03-30 18:52:27,597 - PAID - INFO - Epoch [10/10] Batch [190/399] Loss: 0.1339, Acc: 1.0000
2025-03-30 18:52:27,837 - PAID - INFO - Epoch [10/10] Batch [200/399] Loss: 0.1334, Acc: 0.7500
2025-03-30 18:52:28,077 - PAID - INFO - Epoch [10/10] Batch [210/399] Loss: 0.1345, Acc: 0.8750
2025-03-30 18:52:28,336 - PAID - INFO - Epoch [10/10] Batch [220/399] Loss: 0.1358, Acc: 0.8750
2025-03-30 18:52:28,610 - PAID - INFO - Epoch [10/10] Batch [230/399] Loss: 0.1345, Acc: 1.0000
2025-03-30 18:52:28,871 - PAID - INFO - Epoch [10/10] Batch [240/399] Loss: 0.1334, Acc: 1.0000
2025-03-30 18:52:29,144 - PAID - INFO - Epoch [10/10] Batch [250/399] Loss: 0.1296, Acc: 1.0000
2025-03-30 18:52:29,395 - PAID - INFO - Epoch [10/10] Batch [260/399] Loss: 0.1293, Acc: 0.8750
2025-03-30 18:52:29,640 - PAID - INFO - Epoch [10/10] Batch [270/399] Loss: 0.1256, Acc: 1.0000
2025-03-30 18:52:29,887 - PAID - INFO - Epoch [10/10] Batch [280/399] Loss: 0.1266, Acc: 0.8750
2025-03-30 18:52:30,134 - PAID - INFO - Epoch [10/10] Batch [290/399] Loss: 0.1235, Acc: 0.8750
2025-03-30 18:52:30,401 - PAID - INFO - Epoch [10/10] Batch [300/399] Loss: 0.1239, Acc: 1.0000
2025-03-30 18:52:30,689 - PAID - INFO - Epoch [10/10] Batch [310/399] Loss: 0.1221, Acc: 1.0000
2025-03-30 18:52:30,946 - PAID - INFO - Epoch [10/10] Batch [320/399] Loss: 0.1220, Acc: 1.0000
2025-03-30 18:52:31,213 - PAID - INFO - Epoch [10/10] Batch [330/399] Loss: 0.1228, Acc: 1.0000
2025-03-30 18:52:31,462 - PAID - INFO - Epoch [10/10] Batch [340/399] Loss: 0.1209, Acc: 1.0000
2025-03-30 18:52:31,737 - PAID - INFO - Epoch [10/10] Batch [350/399] Loss: 0.1211, Acc: 1.0000
2025-03-30 18:52:31,991 - PAID - INFO - Epoch [10/10] Batch [360/399] Loss: 0.1218, Acc: 1.0000
2025-03-30 18:52:32,253 - PAID - INFO - Epoch [10/10] Batch [370/399] Loss: 0.1219, Acc: 1.0000
2025-03-30 18:52:32,513 - PAID - INFO - Epoch [10/10] Batch [380/399] Loss: 0.1215, Acc: 1.0000
2025-03-30 18:52:32,748 - PAID - INFO - Epoch [10/10] Batch [390/399] Loss: 0.1214, Acc: 1.0000
2025-03-30 18:52:33,034 - PAID - INFO - Train Epoch 10 - Accuracy: 0.9618, AUC: 0.9906, Fake-Recall: 0.9599, Fake-Precision: 0.9635, F1: 0.9617, TP/FP/TN/FN: 1532/58/1538/64
2025-03-30 18:52:33,421 - PAID - INFO - Validation Epoch 10 - Accuracy: 0.9938, AUC: 1.0000, Fake-Recall: 1.0000, Fake-Precision: 0.9877, F1: 0.9938, TP/FP/TN/FN: 80/1/79/0
2025-03-30 18:52:33,479 - PAID - INFO - Checkpoint saved at epoch 10
2025-03-30 18:52:33,479 - PAID - INFO - Epoch 10 completed. Current LR: 0.001000
2025-03-30 18:52:33,479 - PAID - INFO - Training completed!
